sample_id,batch_id,cultivar_code,outer_fold
WD_B01-0641,WD_B01,WD,4
WD_B01-0642,WD_B01,WD,4
WD_B01-0643,WD_B01,WD,4
WD_B01-0644,WD_B01,WD,3
WD_B01-0645,WD_B01,WD,4
WD_B01-0646,WD_B01,WD,4
WD_B01-0647,WD_B01,WD,1
WD_B01-0648,WD_B01,WD,5
WD_B01-0649,WD_B01,WD,2
WD_B01-0650,WD_B01,WD,3
WD_B01-0651,WD_B01,WD,2
WD_B01-0652,WD_B01,WD,3
WD_B01-0653,WD_B01,WD,4
WD_B01-0654,WD_B01,WD,1
WD_B01-0655,WD_B01,WD,4
WD_B01-0656,WD_B01,WD,4
WD_B01-0657,WD_B01,WD,4
WD_B01-0658,WD_B01,WD,4
WD_B01-0659,WD_B01,WD,3
WD_B01-0660,WD_B01,WD,2
WD_B01-0661,WD_B01,WD,4
WD_B01-0662,WD_B01,WD,2
WD_B01-0663,WD_B01,WD,2
WD_B01-0664,WD_B01,WD,2
WD_B01-0665,WD_B01,WD,3
WD_B01-0666,WD_B01,WD,5
WD_B01-0667,WD_B01,WD,4
WD_B01-0668,WD_B01,WD,3
WD_B01-0669,WD_B01,WD,2
WD_B01-0670,WD_B01,WD,4
WD_B01-0671,WD_B01,WD,3
WD_B01-0672,WD_B01,WD,5
WD_B01-0673,WD_B01,WD,1
WD_B01-0674,WD_B01,WD,3
WD_B01-0675,WD_B01,WD,4
WD_B01-0676,WD_B01,WD,3
WD_B01-0677,WD_B01,WD,4
WD_B01-0679,WD_B01,WD,2
WD_B01-0680,WD_B01,WD,5
WD_B01-0681,WD_B01,WD,4
WD_B01-0684,WD_B01,WD,1
WD_B01-0685,WD_B01,WD,4
WD_B01-0686,WD_B01,WD,4
WD_B01-0687,WD_B01,WD,1
WD_B01-0688,WD_B01,WD,1
WD_B01-0689,WD_B01,WD,3
WD_B01-0690,WD_B01,WD,1
WD_B01-0691,WD_B01,WD,2
WD_B01-0694,WD_B01,WD,2
WD_B01-0695,WD_B01,WD,3
WD_B01-0696,WD_B01,WD,4
WD_B01-0697,WD_B01,WD,4
WD_B01-0698,WD_B01,WD,1
WD_B01-0699,WD_B01,WD,1
WD_B01-0700,WD_B01,WD,5
WD_B01-0701,WD_B01,WD,5
WD_B01-0702,WD_B01,WD,3
WD_B01-0703,WD_B01,WD,2
WD_B01-0704,WD_B01,WD,1
WD_B01-0705,WD_B01,WD,4
WD_B01-0707,WD_B01,WD,3
WD_B01-0708,WD_B01,WD,2
WD_B01-0709,WD_B01,WD,5
WD_B01-0710,WD_B01,WD,4
WD_B01-0712,WD_B01,WD,2
WD_B01-0714,WD_B01,WD,3
WD_B01-0715,WD_B01,WD,2
WD_B01-0716,WD_B01,WD,3
WD_B01-0717,WD_B01,WD,2
WD_B01-0720,WD_B01,WD,5
WD_B01-0721,WD_B01,WD,2
WD_B01-0722,WD_B01,WD,5
WD_B01-0723,WD_B01,WD,2
WD_B01-0725,WD_B01,WD,5
WD_B01-0726,WD_B01,WD,1
WD_B01-0727,WD_B01,WD,2
WD_B01-0728,WD_B01,WD,5
WD_B01-0729,WD_B01,WD,2
WD_B01-0730,WD_B01,WD,2
WD_B01-0731,WD_B01,WD,4
WD_B01-0732,WD_B01,WD,3
WD_B01-0733,WD_B01,WD,4
WD_B01-0735,WD_B01,WD,3
WD_B01-0736,WD_B01,WD,4
WD_B01-0737,WD_B01,WD,3
WD_B01-0738,WD_B01,WD,2
WD_B01-0740,WD_B01,WD,2
WD_B01-0741,WD_B01,WD,5
WJ_B01-0001,WJ_B01,WJ,5
WJ_B01-0002,WJ_B01,WJ,3
WJ_B01-0003,WJ_B01,WJ,4
WJ_B01-0004,WJ_B01,WJ,4
WJ_B01-0005,WJ_B01,WJ,1
WJ_B01-0006,WJ_B01,WJ,2
WJ_B01-0007,WJ_B01,WJ,4
WJ_B01-0008,WJ_B01,WJ,3
WJ_B01-0009,WJ_B01,WJ,3
WJ_B01-0010,WJ_B01,WJ,3
WJ_B01-0012,WJ_B01,WJ,5
WJ_B01-0013,WJ_B01,WJ,3
WJ_B01-0014,WJ_B01,WJ,5
WJ_B01-0015,WJ_B01,WJ,4
WJ_B01-0016,WJ_B01,WJ,5
WJ_B01-0017,WJ_B01,WJ,3
WJ_B01-0018,WJ_B01,WJ,1
WJ_B01-0019,WJ_B01,WJ,1
WJ_B01-0020,WJ_B01,WJ,3
WJ_B01-0021,WJ_B01,WJ,2
WJ_B01-0022,WJ_B01,WJ,3
WJ_B01-0023,WJ_B01,WJ,1
WJ_B01-0024,WJ_B01,WJ,2
WJ_B01-0025,WJ_B01,WJ,3
WJ_B01-0026,WJ_B01,WJ,5
WJ_B01-0027,WJ_B01,WJ,5
WJ_B01-0028,WJ_B01,WJ,5
WJ_B01-0029,WJ_B01,WJ,1
WJ_B01-0030,WJ_B01,WJ,4
WJ_B01-0033,WJ_B01,WJ,1
WJ_B01-0034,WJ_B01,WJ,2
WJ_B01-0036,WJ_B01,WJ,3
WJ_B01-0037,WJ_B01,WJ,4
WJ_B01-0038,WJ_B01,WJ,3
WJ_B01-0039,WJ_B01,WJ,3
WJ_B01-0040,WJ_B01,WJ,4
WJ_B01-0041,WJ_B01,WJ,1
WJ_B01-0042,WJ_B01,WJ,2
WJ_B01-0043,WJ_B01,WJ,1
WJ_B01-0044,WJ_B01,WJ,4
WJ_B01-0046,WJ_B01,WJ,2
WJ_B01-0047,WJ_B01,WJ,3
WJ_B01-0048,WJ_B01,WJ,3
WJ_B01-0049,WJ_B01,WJ,5
WJ_B01-0050,WJ_B01,WJ,5
WJ_B01-0051,WJ_B01,WJ,2
WJ_B01-0052,WJ_B01,WJ,1
WJ_B01-0053,WJ_B01,WJ,1
WJ_B01-0054,WJ_B01,WJ,3
WJ_B01-0055,WJ_B01,WJ,5
WJ_B01-0056,WJ_B01,WJ,2
WJ_B01-0057,WJ_B01,WJ,4
WJ_B01-0058,WJ_B01,WJ,2
WJ_B01-0059,WJ_B01,WJ,2
WJ_B01-0060,WJ_B01,WJ,3
WJ_B01-0061,WJ_B01,WJ,5
WJ_B01-0062,WJ_B01,WJ,5
WJ_B01-0063,WJ_B01,WJ,3
WJ_B01-0064,WJ_B01,WJ,4
WJ_B01-0065,WJ_B01,WJ,1
WJ_B01-0066,WJ_B01,WJ,3
WJ_B01-0067,WJ_B01,WJ,4
WJ_B01-0068,WJ_B01,WJ,3
WJ_B01-0069,WJ_B01,WJ,3
WJ_B01-0070,WJ_B01,WJ,2
WJ_B01-0072,WJ_B01,WJ,3
WJ_B01-0073,WJ_B01,WJ,1
WJ_B01-0074,WJ_B01,WJ,4
WJ_B01-0076,WJ_B01,WJ,5
WJ_B01-0077,WJ_B01,WJ,3
WJ_B01-0078,WJ_B01,WJ,1
WJ_B01-0079,WJ_B01,WJ,4
WJ_B01-0080,WJ_B01,WJ,2
WJ_B01-0081,WJ_B01,WJ,4
WJ_B01-0082,WJ_B01,WJ,1
WJ_B01-0083,WJ_B01,WJ,4
WJ_B01-0084,WJ_B01,WJ,5
WJ_B01-0085,WJ_B01,WJ,2
WJ_B01-0086,WJ_B01,WJ,2
WJ_B01-0087,WJ_B01,WJ,3
WJ_B01-0088,WJ_B01,WJ,5
WJ_B01-0089,WJ_B01,WJ,2
WJ_B01-0090,WJ_B01,WJ,4
WJ_B01-0091,WJ_B01,WJ,2
WJ_B01-0092,WJ_B01,WJ,4
WJ_B01-0093,WJ_B01,WJ,1
WJ_B01-0094,WJ_B01,WJ,4
WJ_B01-0095,WJ_B01,WJ,2
WJ_B01-0096,WJ_B01,WJ,5
WJ_B01-0098,WJ_B01,WJ,1
WJ_B01-0099,WJ_B01,WJ,3
WJ_B01-0100,WJ_B01,WJ,2
WJ_B01-0101,WJ_B01,WJ,5
WJ_B01-0102,WJ_B01,WJ,1
WJ_B01-0103,WJ_B01,WJ,5
WJ_B01-0104,WJ_B01,WJ,3
WJ_B01-0106,WJ_B01,WJ,2
WJ_B01-0107,WJ_B01,WJ,1
WJ_B01-0108,WJ_B01,WJ,5
WJ_B01-0109,WJ_B01,WJ,4
WJ_B01-0110,WJ_B01,WJ,2
WJ_B01-0111,WJ_B01,WJ,4
WJ_B01-0112,WJ_B01,WJ,4
WJ_B01-0113,WJ_B01,WJ,2
WJ_B01-0114,WJ_B01,WJ,1
WJ_B01-0115,WJ_B01,WJ,5
WJ_B01-0116,WJ_B01,WJ,5
WJ_B01-0117,WJ_B01,WJ,4
WJ_B01-0118,WJ_B01,WJ,3
WJ_B01-0119,WJ_B01,WJ,1
WJ_B01-0120,WJ_B01,WJ,1
WJ_B01-0121,WJ_B01,WJ,2
WJ_B01-0123,WJ_B01,WJ,1
WJ_B01-0124,WJ_B01,WJ,1
WJ_B01-0125,WJ_B01,WJ,5
WJ_B01-0126,WJ_B01,WJ,5
WJ_B01-0127,WJ_B01,WJ,1
WJ_B01-0128,WJ_B01,WJ,3
WJ_B01-0129,WJ_B01,WJ,4
WJ_B01-0130,WJ_B01,WJ,1
WJ_B01-0131,WJ_B01,WJ,3
WJ_B01-0132,WJ_B01,WJ,5
WJ_B01-0133,WJ_B01,WJ,1
WJ_B01-0134,WJ_B01,WJ,3
WJ_B01-0135,WJ_B01,WJ,1
WJ_B01-0136,WJ_B01,WJ,5
WJ_B01-0137,WJ_B01,WJ,5
WJ_B01-0138,WJ_B01,WJ,2
WJ_B01-0139,WJ_B01,WJ,4
WJ_B01-0140,WJ_B01,WJ,4
WJ_B01-0141,WJ_B01,WJ,3
WJ_B01-0142,WJ_B01,WJ,2
WJ_B01-0143,WJ_B01,WJ,1
WJ_B01-0144,WJ_B01,WJ,2
WJ_B01-0145,WJ_B01,WJ,1
WJ_B01-0147,WJ_B01,WJ,4
WJ_B01-0148,WJ_B01,WJ,3
WJ_B01-0150,WJ_B01,WJ,5
WJ_B01-0151,WJ_B01,WJ,4
WJ_B01-0152,WJ_B01,WJ,4
WJ_B01-0153,WJ_B01,WJ,3
WJ_B01-0154,WJ_B01,WJ,4
WJ_B01-0155,WJ_B01,WJ,4
WJ_B01-0156,WJ_B01,WJ,2
WJ_B01-0157,WJ_B01,WJ,2
WJ_B01-0158,WJ_B01,WJ,3
WJ_B01-0159,WJ_B01,WJ,4
WJ_B01-0160,WJ_B01,WJ,2
WJ_B01-0161,WJ_B01,WJ,3
WJ_B01-0162,WJ_B01,WJ,1
WJ_B01-0163,WJ_B01,WJ,2
WJ_B01-0164,WJ_B01,WJ,1
WJ_B01-0165,WJ_B01,WJ,5
WJ_B01-0166,WJ_B01,WJ,1
WJ_B01-0167,WJ_B01,WJ,4
WJ_B01-0168,WJ_B01,WJ,2
WJ_B01-0169,WJ_B01,WJ,5
WJ_B01-0170,WJ_B01,WJ,2
WJ_B01-0171,WJ_B01,WJ,3
WJ_B01-0172,WJ_B01,WJ,5
WJ_B01-0173,WJ_B01,WJ,1
WJ_B01-0174,WJ_B01,WJ,5
WJ_B01-0175,WJ_B01,WJ,3
WJ_B01-0176,WJ_B01,WJ,1
WJ_B01-0177,WJ_B01,WJ,4
WJ_B01-0178,WJ_B01,WJ,4
WJ_B01-0179,WJ_B01,WJ,2
WJ_B01-0180,WJ_B01,WJ,5
WJ_B01-0181,WJ_B01,WJ,2
WJ_B01-0182,WJ_B01,WJ,4
WJ_B01-0183,WJ_B01,WJ,5
WJ_B01-0184,WJ_B01,WJ,4
WJ_B01-0185,WJ_B01,WJ,3
WJ_B01-0186,WJ_B01,WJ,2
WJ_B01-0187,WJ_B01,WJ,1
WJ_B01-0188,WJ_B01,WJ,1
WJ_B01-0189,WJ_B01,WJ,4
WJ_B01-0190,WJ_B01,WJ,3
WJ_B01-0191,WJ_B01,WJ,1
WJ_B01-0192,WJ_B01,WJ,2
WJ_B01-0194,WJ_B01,WJ,1
WJ_B01-0195,WJ_B01,WJ,4
WJ_B01-0196,WJ_B01,WJ,4
WJ_B01-0197,WJ_B01,WJ,5
WJ_B01-0198,WJ_B01,WJ,4
WJ_B01-0199,WJ_B01,WJ,4
WJ_B01-0200,WJ_B01,WJ,3
WJ_B01-0201,WJ_B01,WJ,4
WJ_B01-0203,WJ_B01,WJ,5
WJ_B01-0204,WJ_B01,WJ,4
WJ_B01-0205,WJ_B01,WJ,4
WJ_B01-0206,WJ_B01,WJ,4
WJ_B01-0207,WJ_B01,WJ,5
WJ_B01-0208,WJ_B01,WJ,4
WJ_B01-0209,WJ_B01,WJ,2
WJ_B01-0210,WJ_B01,WJ,4
WJ_B01-0211,WJ_B01,WJ,2
WJ_B01-0212,WJ_B01,WJ,2
WJ_B01-0213,WJ_B01,WJ,2
WJ_B01-0217,WJ_B01,WJ,3
WJ_B01-0218,WJ_B01,WJ,2
WJ_B01-0219,WJ_B01,WJ,2
WJ_B01-0220,WJ_B01,WJ,4
WJ_B01-0221,WJ_B01,WJ,4
WJ_B01-0222,WJ_B01,WJ,5
WJ_B01-0223,WJ_B01,WJ,1
WJ_B01-0224,WJ_B01,WJ,5
WJ_B01-0225,WJ_B01,WJ,4
WJ_B01-0226,WJ_B01,WJ,5
WJ_B01-0227,WJ_B01,WJ,1
WJ_B01-0228,WJ_B01,WJ,3
WJ_B01-0229,WJ_B01,WJ,5
WJ_B01-0230,WJ_B01,WJ,5
WJ_B01-0231,WJ_B01,WJ,1
WJ_B01-0232,WJ_B01,WJ,3
WJ_B01-0233,WJ_B01,WJ,1
WJ_B01-0234,WJ_B01,WJ,2
WJ_B01-0235,WJ_B01,WJ,1
WJ_B01-0236,WJ_B01,WJ,3
WJ_B01-0237,WJ_B01,WJ,3
WJ_B01-0238,WJ_B01,WJ,3
WJ_B01-0240,WJ_B01,WJ,5
WJ_B01-0241,WJ_B01,WJ,4
WJ_B01-0242,WJ_B01,WJ,1
WJ_B01-0244,WJ_B01,WJ,4
WJ_B01-0245,WJ_B01,WJ,4
WJ_B01-0246,WJ_B01,WJ,5
WJ_B01-0247,WJ_B01,WJ,5
WJ_B01-0248,WJ_B01,WJ,2
WJ_B01-0249,WJ_B01,WJ,1
WJ_B01-0250,WJ_B01,WJ,3
WJ_B01-0251,WJ_B01,WJ,5
WJ_B01-0253,WJ_B01,WJ,4
WJ_B01-0255,WJ_B01,WJ,5
WJ_B01-0256,WJ_B01,WJ,5
WJ_B01-0257,WJ_B01,WJ,2
WJ_B01-0259,WJ_B01,WJ,3
WJ_B01-0260,WJ_B01,WJ,1
WJ_B01-0261,WJ_B01,WJ,4
WJ_B01-0264,WJ_B01,WJ,2
WJ_B01-0265,WJ_B01,WJ,4
WJ_B01-0267,WJ_B01,WJ,1
WJ_B01-0268,WJ_B01,WJ,3
WJ_B01-0269,WJ_B01,WJ,3
WJ_B01-0270,WJ_B01,WJ,5
WJ_B01-0271,WJ_B01,WJ,4
WJ_B01-0272,WJ_B01,WJ,3
WJ_B01-0273,WJ_B01,WJ,5
WJ_B01-0275,WJ_B01,WJ,3
WJ_B01-0276,WJ_B01,WJ,2
WJ_B01-0277,WJ_B01,WJ,2
WJ_B01-0278,WJ_B01,WJ,5
WJ_B01-0280,WJ_B01,WJ,1
WJ_B01-0281,WJ_B01,WJ,3
WJ_B01-0282,WJ_B01,WJ,1
WJ_B01-0283,WJ_B01,WJ,5
WJ_B01-0284,WJ_B01,WJ,2
WJ_B01-0285,WJ_B01,WJ,1
WJ_B01-0286,WJ_B01,WJ,2
WJ_B01-0287,WJ_B01,WJ,1
WJ_B01-0288,WJ_B01,WJ,5
WJ_B01-0289,WJ_B01,WJ,3
WJ_B01-0290,WJ_B01,WJ,4
WJ_B01-0291,WJ_B01,WJ,3
WJ_B01-0292,WJ_B01,WJ,5
WJ_B01-0293,WJ_B01,WJ,2
WJ_B01-0294,WJ_B01,WJ,2
WJ_B01-0295,WJ_B01,WJ,4
WJ_B01-0296,WJ_B01,WJ,1
WJ_B01-0297,WJ_B01,WJ,5
WJ_B01-0298,WJ_B01,WJ,1
WJ_B01-0299,WJ_B01,WJ,1
WJ_B01-0300,WJ_B01,WJ,2
WJ_B01-0301,WJ_B01,WJ,2
WJ_B01-0302,WJ_B01,WJ,4
WJ_B01-0303,WJ_B01,WJ,2
WJ_B01-0304,WJ_B01,WJ,2
WJ_B01-0305,WJ_B01,WJ,3
WJ_B01-0306,WJ_B01,WJ,3
WJ_B01-0308,WJ_B01,WJ,1
WJ_B01-0309,WJ_B01,WJ,2
WJ_B01-0310,WJ_B01,WJ,1
WJ_B01-0312,WJ_B01,WJ,5
WJ_B01-0313,WJ_B01,WJ,4
WJ_B01-0314,WJ_B01,WJ,2
WJ_B01-0315,WJ_B01,WJ,3
WJ_B01-0316,WJ_B01,WJ,3
WJ_B01-0317,WJ_B01,WJ,5
WJ_B01-0318,WJ_B01,WJ,4
WJ_B01-0319,WJ_B01,WJ,5
WJ_B01-0320,WJ_B01,WJ,3
WJ_B01-0321,WJ_B01,WJ,5
WJ_B01-0322,WJ_B01,WJ,2
WJ_B01-0323,WJ_B01,WJ,5
WJ_B01-0324,WJ_B01,WJ,3
WJ_B01-0325,WJ_B01,WJ,1
WJ_B01-0326,WJ_B01,WJ,2
WJ_B01-0327,WJ_B01,WJ,3
WJ_B01-0328,WJ_B01,WJ,2
WJ_B01-0329,WJ_B01,WJ,5
WJ_B01-0330,WJ_B01,WJ,2
WJ_B01-0331,WJ_B01,WJ,3
WJ_B01-0332,WJ_B01,WJ,2
WJ_B01-0333,WJ_B01,WJ,1
WJ_B01-0334,WJ_B01,WJ,1
WJ_B01-0335,WJ_B01,WJ,4
WJ_B01-0336,WJ_B01,WJ,5
WJ_B01-0337,WJ_B01,WJ,1
WJ_B01-0338,WJ_B01,WJ,5
WJ_B01-0340,WJ_B01,WJ,5
WJ_B01-0341,WJ_B01,WJ,1
WJ_B01-0342,WJ_B01,WJ,2
WJ_B01-0343,WJ_B01,WJ,4
WJ_B01-0344,WJ_B01,WJ,1
WJ_B01-0345,WJ_B01,WJ,1
WJ_B01-0346,WJ_B01,WJ,3
WJ_B01-0347,WJ_B01,WJ,1
WJ_B01-0348,WJ_B01,WJ,2
WJ_B01-0349,WJ_B01,WJ,5
WJ_B01-0350,WJ_B01,WJ,3
WW_B01-0001,WW_B01,WW,4
WW_B01-0002,WW_B01,WW,3
WW_B01-0003,WW_B01,WW,5
WW_B01-0005,WW_B01,WW,4
WW_B01-0006,WW_B01,WW,2
WW_B01-0007,WW_B01,WW,5
WW_B01-0008,WW_B01,WW,2
WW_B01-0009,WW_B01,WW,5
WW_B01-0010,WW_B01,WW,1
WW_B01-0011,WW_B01,WW,2
WW_B01-0012,WW_B01,WW,1
WW_B01-0013,WW_B01,WW,2
WW_B01-0014,WW_B01,WW,3
WW_B01-0015,WW_B01,WW,1
WW_B01-0017,WW_B01,WW,3
WW_B01-0018,WW_B01,WW,1
WW_B01-0019,WW_B01,WW,1
WW_B01-0020,WW_B01,WW,1
WW_B01-0021,WW_B01,WW,3
WW_B01-0022,WW_B01,WW,3
WW_B01-0023,WW_B01,WW,1
WW_B01-0024,WW_B01,WW,2
WW_B01-0025,WW_B01,WW,5
WW_B01-0026,WW_B01,WW,3
WW_B01-0027,WW_B01,WW,3
WW_B01-0028,WW_B01,WW,5
WW_B01-0029,WW_B01,WW,2
WW_B01-0030,WW_B01,WW,2
WW_B01-0031,WW_B01,WW,3
WW_B01-0032,WW_B01,WW,2
WW_B01-0033,WW_B01,WW,3
WW_B01-0036,WW_B01,WW,5
WW_B01-0037,WW_B01,WW,3
WW_B01-0038,WW_B01,WW,4
WW_B01-0040,WW_B01,WW,5
WW_B01-0041,WW_B01,WW,3
WW_B01-0042,WW_B01,WW,1
WW_B01-0043,WW_B01,WW,3
WW_B01-0044,WW_B01,WW,4
WW_B01-0045,WW_B01,WW,2
WW_B01-0046,WW_B01,WW,1
WW_B01-0049,WW_B01,WW,3
WW_B01-0050,WW_B01,WW,4
WW_B01-0051,WW_B01,WW,5
WW_B01-0052,WW_B01,WW,2
WW_B01-0053,WW_B01,WW,5
WW_B01-0054,WW_B01,WW,5
WW_B01-0055,WW_B01,WW,3
WW_B01-0056,WW_B01,WW,3
WW_B01-0057,WW_B01,WW,2
WW_B01-0059,WW_B01,WW,5
WW_B01-0060,WW_B01,WW,1
WW_B01-0062,WW_B01,WW,2
WW_B01-0063,WW_B01,WW,3
WW_B01-0064,WW_B01,WW,3
WW_B01-0067,WW_B01,WW,2
WW_B01-0068,WW_B01,WW,4
WW_B01-0069,WW_B01,WW,5
WW_B01-0070,WW_B01,WW,2
WW_B01-0071,WW_B01,WW,3
WW_B01-0072,WW_B01,WW,1
WW_B01-0073,WW_B01,WW,1
WW_B01-0074,WW_B01,WW,2
WW_B01-0075,WW_B01,WW,3
WW_B01-0076,WW_B01,WW,3
WW_B01-0077,WW_B01,WW,4
WW_B01-0078,WW_B01,WW,4
WW_B01-0079,WW_B01,WW,1
WW_B01-0080,WW_B01,WW,4
WW_B01-0082,WW_B01,WW,2
WW_B01-0083,WW_B01,WW,1
WW_B01-0084,WW_B01,WW,3
WW_B01-0085,WW_B01,WW,5
WW_B01-0086,WW_B01,WW,1
WW_B01-0087,WW_B01,WW,5
WW_B01-0088,WW_B01,WW,1
WW_B01-0089,WW_B01,WW,3
WW_B01-0090,WW_B01,WW,1
WW_B01-0091,WW_B01,WW,1
WW_B01-0093,WW_B01,WW,5
WW_B01-0094,WW_B01,WW,3
WW_B01-0095,WW_B01,WW,5
WW_B01-0097,WW_B01,WW,4
WW_B01-0098,WW_B01,WW,2
WW_B01-0099,WW_B01,WW,5
WW_B01-0100,WW_B01,WW,5
WW_B01-0101,WW_B01,WW,3
WW_B01-0102,WW_B01,WW,3
WW_B01-0103,WW_B01,WW,3
WW_B01-0104,WW_B01,WW,5
WW_B01-0105,WW_B01,WW,5
WW_B01-0106,WW_B01,WW,2
WW_B01-0107,WW_B01,WW,4
WW_B01-0108,WW_B01,WW,3
WW_B01-0109,WW_B01,WW,1
WW_B01-0110,WW_B01,WW,3
WW_B01-0111,WW_B01,WW,2
WW_B01-0112,WW_B01,WW,5
WW_B01-0113,WW_B01,WW,3
WW_B01-0115,WW_B01,WW,3
WW_B01-0116,WW_B01,WW,3
WW_B01-0117,WW_B01,WW,5
WW_B01-0118,WW_B01,WW,1
WW_B01-0119,WW_B01,WW,4
WW_B01-0120,WW_B01,WW,2
WW_B01-0121,WW_B01,WW,2
WW_B01-0122,WW_B01,WW,3
WW_B01-0123,WW_B01,WW,2
WW_B01-0124,WW_B01,WW,3
WW_B01-0125,WW_B01,WW,2
WW_B01-0126,WW_B01,WW,1
WW_B01-0127,WW_B01,WW,1
WW_B01-0128,WW_B01,WW,2
WW_B01-0129,WW_B01,WW,4
WW_B01-0130,WW_B01,WW,4
WW_B01-0131,WW_B01,WW,1
WW_B01-0132,WW_B01,WW,5
WW_B01-0133,WW_B01,WW,1
WW_B01-0134,WW_B01,WW,5
WW_B01-0135,WW_B01,WW,2
WW_B01-0136,WW_B01,WW,2
WW_B01-0137,WW_B01,WW,4
WW_B01-0138,WW_B01,WW,3
WW_B01-0140,WW_B01,WW,4
WW_B01-0141,WW_B01,WW,1
WW_B01-0142,WW_B01,WW,4
WW_B01-0143,WW_B01,WW,2
WW_B01-0144,WW_B01,WW,5
WW_B01-0145,WW_B01,WW,2
WW_B01-0146,WW_B01,WW,3
WW_B01-0147,WW_B01,WW,5
WW_B01-0149,WW_B01,WW,4
WW_B01-0150,WW_B01,WW,3
WW_B01-0151,WW_B01,WW,2
WW_B01-0153,WW_B01,WW,5
WW_B01-0154,WW_B01,WW,2
WW_B01-0155,WW_B01,WW,3
WW_B01-0157,WW_B01,WW,1
WW_B01-0158,WW_B01,WW,4
WW_B01-0159,WW_B01,WW,2
WW_B01-0162,WW_B01,WW,4
WW_B01-0163,WW_B01,WW,5
WW_B01-0166,WW_B01,WW,2
WW_B01-0168,WW_B01,WW,4
WW_B01-0169,WW_B01,WW,2
WW_B01-0170,WW_B01,WW,2
WW_B01-0171,WW_B01,WW,4
WW_B01-0172,WW_B01,WW,1
WW_B01-0174,WW_B01,WW,2
WW_B01-0176,WW_B01,WW,1
WW_B01-0177,WW_B01,WW,1
WW_B01-0178,WW_B01,WW,3
WW_B01-0179,WW_B01,WW,1
WW_B01-0180,WW_B01,WW,4
WW_B01-0181,WW_B01,WW,4
WW_B01-0182,WW_B01,WW,5
WW_B01-0183,WW_B01,WW,5
WW_B01-0184,WW_B01,WW,3
WW_B01-0185,WW_B01,WW,3
WW_B01-0186,WW_B01,WW,2
WW_B01-0187,WW_B01,WW,2
WW_B01-0188,WW_B01,WW,1
WW_B01-0189,WW_B01,WW,4
WW_B01-0190,WW_B01,WW,1
WW_B01-0191,WW_B01,WW,5
WW_B01-0192,WW_B01,WW,4
WW_B01-0193,WW_B01,WW,2
WW_B01-0194,WW_B01,WW,5
WW_B01-0196,WW_B01,WW,4
WW_B01-0197,WW_B01,WW,2
WW_B01-0198,WW_B01,WW,5
WW_B01-0199,WW_B01,WW,3
WW_B01-0200,WW_B01,WW,1
WW_B01-0201,WW_B01,WW,5
WW_B01-0202,WW_B01,WW,2
WW_B01-0203,WW_B01,WW,3
WW_B01-0204,WW_B01,WW,3
WW_B01-0207,WW_B01,WW,2
WW_B01-0208,WW_B01,WW,5
WW_B01-0209,WW_B01,WW,2
WW_B01-0210,WW_B01,WW,1
WW_B01-0211,WW_B01,WW,2
WW_B01-0212,WW_B01,WW,2
WW_B01-0213,WW_B01,WW,2
WW_B01-0214,WW_B01,WW,2
WW_B01-0215,WW_B01,WW,1
WW_B01-0216,WW_B01,WW,4
WW_B01-0217,WW_B01,WW,2
WW_B01-0218,WW_B01,WW,4
WW_B01-0219,WW_B01,WW,2
WW_B01-0220,WW_B01,WW,5
WW_B01-0221,WW_B01,WW,2
WW_B01-0222,WW_B01,WW,4
WW_B01-0223,WW_B01,WW,4
WW_B01-0224,WW_B01,WW,3
WW_B01-0225,WW_B01,WW,1
WW_B01-0226,WW_B01,WW,5
WW_B01-0227,WW_B01,WW,5
WW_B01-0228,WW_B01,WW,3
WW_B01-0229,WW_B01,WW,4
WW_B01-0230,WW_B01,WW,1
WW_B01-0231,WW_B01,WW,5
WW_B01-0232,WW_B01,WW,1
WW_B01-0233,WW_B01,WW,4
WW_B01-0234,WW_B01,WW,4
WW_B01-0235,WW_B01,WW,1
WW_B01-0236,WW_B01,WW,1
WW_B01-0237,WW_B01,WW,1
WW_B01-0238,WW_B01,WW,3
WW_B01-0239,WW_B01,WW,4
WW_B01-0240,WW_B01,WW,3
WW_B01-0241,WW_B01,WW,4
WW_B01-0242,WW_B01,WW,1
WW_B01-0243,WW_B01,WW,4
WW_B01-0244,WW_B01,WW,4
WW_B01-0245,WW_B01,WW,1
WW_B01-0247,WW_B01,WW,2
WW_B01-0248,WW_B01,WW,5
WW_B01-0249,WW_B01,WW,3
WW_B01-0250,WW_B01,WW,5
WW_B01-0251,WW_B01,WW,5
WW_B01-0252,WW_B01,WW,2
WW_B01-0253,WW_B01,WW,1
WW_B01-0254,WW_B01,WW,2
WW_B01-0255,WW_B01,WW,4
WW_B01-0256,WW_B01,WW,1
WW_B01-0257,WW_B01,WW,3
WW_B01-0258,WW_B01,WW,2
WW_B01-0259,WW_B01,WW,3
WW_B01-0260,WW_B01,WW,5
WW_B01-0261,WW_B01,WW,3
WW_B01-0262,WW_B01,WW,5
WW_B01-0263,WW_B01,WW,5
WW_B01-0264,WW_B01,WW,1
WW_B01-0265,WW_B01,WW,3
WW_B01-0266,WW_B01,WW,5
WW_B01-0267,WW_B01,WW,1
WW_B01-0268,WW_B01,WW,4
WW_B01-0269,WW_B01,WW,4
WW_B01-0270,WW_B01,WW,4
WW_B01-0271,WW_B01,WW,4
WW_B01-0272,WW_B01,WW,5
